,File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
7099,111_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
842,142_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3523,7_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4865,225_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4000,95_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6512,77_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2326,220_07_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4128,71_07_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2305,22_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4711,234_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1786,193_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6937,213_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2623,237_02_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1837,196_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7026,234_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2668,239_09_01.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4
408,12_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7107,124_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6411,216_08_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4656,185_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5383,91_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3900,9_03_01.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
4211,23_07_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5528,44_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3124,48_06_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
863,143_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5021,166_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4420,79_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3668,77_06_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4056,98_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5000,136_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5828,5_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5634,87_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4269,149_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3806,84_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6286,214_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
6107,140_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6944,194_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3266,56_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
1756,191_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7127,33_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
640,131_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2882,35_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1484,177_02_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
4449,158_08_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
6061,104_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
988,150_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
7014,25_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2181,213_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7116,44_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2336,221_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5248,113_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6246,187_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2384,224_02_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4
4505,190_08_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
202,108_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
660,132_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4805,93_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3889,89_06_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
3307,58_04_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3343,6_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5068,189_03_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
595,13_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3635,75_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
796,14_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
874,144_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3812,85_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
949,148_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4570,107_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
2289,219_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
1400,172_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
6213,114_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2491,23_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6585,43_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
285,112_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
3330,59_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3844,87_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3255,55_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1049,153_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
334,115_05_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
5369,218_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6643,126_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2348,222_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4428,150_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2465,229_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
1674,187_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1897,199_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4795,95_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
890,145_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5122,71_03_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
6171,157_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1691,188_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7123,185_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7083,108_06_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1684,188_01_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
734,137_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1333,169_03_01.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
5431,21_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5527,225_05_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2989,40_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4166,116_07_02.mp4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
508,124_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3202,52_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4586,121_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4478,92_08_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
533,126_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2025,205_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
993,150_03_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4073,99_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
687,134_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4082,21_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1482,177_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3351,60_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1801,193_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6904,191_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1062,154_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6154,120_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1688,188_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
886,145_01_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2002,203_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4108,68_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6268,219_08_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
301,113_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2561,233_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5770,40_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1277,166_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5890,77_06_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4115,185_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3788,83_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
248,110_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5331,4_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1326,169_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
1794,193_04_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
6974,75_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7195,102_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3711,8_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2499,230_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
547,127_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6392,35_08_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5898,197_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
1605,183_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
475,122_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
399,119_03_02.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
1980,202_03_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4808,25_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4212,37_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
164,106_05_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
4855,215_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4840,113_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1656,186_03_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5033,55_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6050,188_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5157,216_03_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5268,164_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2381,224_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3455,66_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
105,103_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
566,128_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4154,236_07_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
441,120_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6841,147_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
2486,23_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3446,65_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2699,25_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
5324,126_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
126,104_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6503,94_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1574,181_04_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4881,228_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6844,219_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5730,220_05_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3562,71_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1788,193_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4014,96_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
6769,20_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6758,138_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6894,169_010_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
3241,54_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6240,82_08_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2820,31_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3735,80_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
472,122_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
5595,48_05_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1350,17_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6313,3_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1362,170_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4910,149_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
137,105_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
165,106_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7056,119_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4916,137_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2156,211_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3443,65_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3238,54_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5806,176_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1853,197_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7092,223_06_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
88,102_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5002,154_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6302,186_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1646,185_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5747,149_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4327,120_08_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6047,44_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5968,175_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2863,34_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2317,220_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
979,15_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6165,118_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2282,219_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
8,0_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4391,163_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
10,0_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7060,47_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3398,62_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6563,190_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
977,15_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
462,122_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3230,54_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5350,100_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4549,109_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4940,97_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4748,52_09_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2255,217_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
5679,164_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5576,35_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2084,208_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7098,105_06_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5186,112_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2802,30_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1820,195_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
700,135_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1621,184_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4431,234_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1856,197_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1291,166_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7197,178_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7152,39_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3823,85_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1229,163_02_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
1734,190_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3666,77_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4048,98_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4030,97_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1152,159_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
3293,57_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
66,100_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3737,80_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4303,47_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3483,67_08_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
2747,28_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4293,121_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4827,28_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5153,172_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2785,3_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
873,144_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1916,2_05_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
4388,186_08_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5555,172_05_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1440,174_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5744,85_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1816,194_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4217,170_07_02.mp4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3
2535,232_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4041,97_05_02.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6999,118_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
327,115_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6074,109_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6972,164_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5495,20_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
554,127_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1604,183_02_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6252,157_08_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4838,146_010_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4799,99_09_02.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
5040,116_03_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4425,88_08_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
6518,108_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2092,209_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3405,63_02_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
2029,205_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1539,18_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2625,237_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
4718,25_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6598,125_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7094,42_06_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6303,97_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2557,233_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3758,82_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
6000,111_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1532,18_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
2988,40_06_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5304,212_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4169,69_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3947,92_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3558,71_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5945,43_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
645,131_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2781,3_04_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2244,217_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
5952,173_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3225,53_05_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6471,18_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3971,93_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
630,131_01_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
4377,164_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4325,25_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5957,182_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1157,16_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
4901,33_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4429,220_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1349,17_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1935,20_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1560,180_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2113,21_02_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2796,30_03_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2516,231_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
6847,139_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2356,222_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
835,142_01_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7156,146_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2849,33_04_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3611,74_03_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3938,91_05_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
